amenity,addr:county,addr:district,operator:type,fees,photo,source,operational_status,drinking_water,water:system,pump,name,latitude,longitude,install_year
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3b61a78d-5b1c-487e-abef-a2017f3f87c5%2F1652868637918.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,water_truck_tank,2.8136023,32.3237932,5/18/2009
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3cb9f078-2635-4f8f-a40f-c963f6012269%2F1653401627626.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8910394,32.206722,6/23/2020
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F25109e09-af87-41a5-a2b2-d3838aa1b7ff%2F1652951490561.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.789215,32.3536396,9/11/2002
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F0a724d97-9c81-4167-af00-635e32db429c%2F1652867747419.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.7915517,32.3455316,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F72534b6e-3107-4290-bfe7-038b765b654e%2F1653311995824.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,no,tap,2.8705415,32.2645532,5/23/2021
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F05a8ab36-2a0a-42b4-8b37-30395d25f244%2F1652886705726.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,yes,tap,2.8239933,32.32635,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Faa0ba973-5761-4104-b958-75505353bc99%2F1653404137473.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8280884,32.246835,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3c7b6cfd-4984-4c0a-81aa-28683ba33c2e%2F1652960596817.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.7894498,32.3490701,1/24/2019
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F67658ad1-e932-4a29-9af5-4bc2670ed6b1%2F1653034170295.jpg,youthmappers_gulu,non_functional,yes,surfacewater,no,rainwater_harvest_tank,2.8456191,32.3190624,5/20/2009
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fcde9bf6a-fde9-4b1e-bacd-fca30d8e39de%2F1652870330070.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8316613,32.338216,4/20/2022
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F0db6cf8d-22d6-44ec-a1f6-5d226fdaecff%2F1653302232203.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,water_truck_tank,2.8605117,32.280096,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F66d8b7cc-60f4-439d-8c1f-2f0b4106a96c%2F1652953096852.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,water_truck_tank,2.8228173,32.3394597,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F362a4da2-f409-4888-be5c-74d92be43884%2F1652961306765.jpg,youthmappers_gulu,functional_in_use,yes,combined,no,rainwater_harvest_tank,2.8025351,32.3480794,9/29/2018
water_point,aswa,gulu,community,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F271a9478-4065-43d5-ba3e-966c49d93d6a%2F1652871037285.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.818965,32.3579532,7/20/2019
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F7820af19-d038-4e25-8351-ef1db799871f%2F1653303588205.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.935533,32.2431468,12/30/2009
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fd0c103f0-46b1-4934-86db-c735c712065c%2F1652964181185.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.7986978,32.3505448,9/5/2019
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fddba9c10-bbc7-4221-8c30-1a29b6e477c1%2F1653137130369.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8170392,32.417535,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3ff22063-be10-4bb3-a1b8-aa1f6a569005%2F1652878031888.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.8153455,32.3300717,5/18/2021
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fcff95bfd-1226-40f0-9f74-ba0c2d16a870%2F1653139383057.jpg,youthmappers_gulu,Deccommissioned,yes,surfacewater,yes,rainwater_harvest_tank,2.8772775,32.2862402,8/29/1998
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F56374893-89f7-4cc3-b5f9-35eb5f8405bd%2F1652958496052.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.792497,32.3665504,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F20ed86c8-75a9-4b06-8a67-c045d020896d%2F1653040738377.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,water_truck_tank,2.8221324,32.336398,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F56622f40-fde4-4ce1-a397-ac480cd70e04%2F1653139581402.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.913766,32.2999691,9/19/2018
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3e06edf5-d6ab-4f3b-b67a-e5cc9c2a71e4%2F1652865323844.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.7910333,32.3460139,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F6a401ac7-9642-47b9-ad10-4c84ed797284%2F1652873753202.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,deep_borehole,2.7867317,32.3721168,1/4/2003
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F2bd94239-5da5-4061-9304-629d7e526c7e%2F1652967397914.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.7989568,32.3475191,3/13/2019
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F25a62282-0ba2-4aef-818b-d3191dff78f4%2F1653305126773.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.9210636,32.279456,9/15/2014
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F6e674c17-0d48-4008-8be3-393759a9a3f4%2F1652870879628.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7920588,32.3474418,
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F8b2ea15a-cc73-4914-b670-a30d5db30738%2F1653300853231.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7673694,32.241852,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F5ecaa196-6521-431c-a5a8-ec846ab20830%2F1652962904326.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,water_truck_tank,2.7999993,32.3499443,4/12/2020
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3316057d-40de-4d49-9deb-3bc9dd04decb%2F1653136473116.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,deep_borehole,2.8789792,32.2931119,3/24/2022
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F2cdaf6d4-c32a-4511-b244-d4309cddf47f%2F1652873208384.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8226235,32.3138748,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff61b9618-bcb3-4daa-ba16-b29fdac6f906%2F1653130701055.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,deep_borehole,2.8686125,32.2901523,7/2/2014
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fc293b564-8b60-4fb5-a81f-53903c18c0d2%2F1652971229744.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,deep_borehole,2.8044384,32.3443454,5/4/2021
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F3c3b45d0-b55a-4670-bcbe-614e467d6f23%2F1653039613047.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8218336,32.3379438,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F35efde5e-809d-4b26-9706-669d1826bfb1%2F1652865333125.jpg,youthmappers_gulu,functional_not_in_use,yes,groundwater,yes,tap,2.7905961,32.3459005,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F31a2a77a-89ef-45d6-b5f9-5df28ddf7259%2F1652877611458.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.822295,32.3304818,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F207a855b-df8e-4496-8ffc-f26a9656df55%2F1653401465320.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8900321,32.2067637,8/9/2012
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F9ec1b740-b371-48b7-a01e-1817454b0aa7%2F1653138516773.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8711625,32.3752336,
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fae795f39-d83a-4f75-aa9a-7c972e69204d%2F1652872595603.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.7920633,32.3486217,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F91e46891-3f59-41e6-a884-293827630fcb%2F1652876290942.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8704015,32.3247523,5/18/2019
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F36892c8e-f64d-4622-a7cc-f344ad90ba3a%2F1652962459856.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8006661,32.3496725,5/19/2022
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F759b0869-7c1c-453c-a3a6-0d5dfb23e8ca%2F1653142089601.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.9464563,32.2901808,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F08e6cc79-5740-420f-8a78-1d460773be50%2F1652868218621.jpg,youthmappers_gulu,functional_not_in_use,yes,surfacewater,yes,tap,2.8172005,32.3418426,9/20/2017
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Ff0addf79-c9c5-4141-8b01-aa38feda65d7%2F1653302851280.jpg,youthmappers_gulu,non_functional,yes,surfacewater,no,rainwater_harvest_tank,2.9247719,32.2529491,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F6e280783-c2fc-4fdb-aac5-3947ef6bab2e%2F1652876133187.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8031753,32.3425577,5/18/2020
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F40f7bbb6-de3c-4551-be3a-1811d9c72022%2F1653395442178.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8255004,32.2278614,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F6d9f7c2d-5db4-48a6-92b4-7792b945f220%2F1652963327940.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.7993783,32.34995,10/23/2021
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F5291762a-7219-4d38-8260-54ec748efcc6%2F1653303541701.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7735917,32.2391983,3/13/2020
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F4a0930ec-e95c-45fc-9f65-97011c29a73f%2F1652872266095.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8114558,32.3247555,
water_point,aswa,gulu,private_ownership,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F1365dd07-02fc-44a7-aea6-dd5d5d8bff10%2F1652952033710.jpg,youthmappers_gulu,non_functional,yes,surfacewater,yes,tap,2.7962626,32.3483654,5/19/2022
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F9cdd3120-2ec0-4a6f-8e5f-14213291ce4c%2F1653404570640.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8276853,32.2479831,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F0075234f-4cb9-4373-8663-f3ba5611f891%2F1652965597597.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,tap,2.798777,32.3489752,9/15/2015
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F624e53e0-93b7-43e1-b14a-26d090de95c7%2F1653137831867.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,yes,protected_spring,2.9190231,32.2978175,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F092ff1cc-2c6f-4633-b80b-3a2a82eaeecd%2F1652869561443.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8150336,32.3244456,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F6e92c789-fcc6-409f-a4e5-d92f48c33bfc%2F1653402238793.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8898852,32.2045713,5/24/2020
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F5f7b7a9a-f42e-476b-b5eb-99eb6fabdbf0%2F1653136199138.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8759214,32.3383366,6/25/2014
water_point,aswa,gulu,institution,Yes,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F28af7b06-f9b5-4d78-b37f-73906310b791%2F1652868225714.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,deep_borehole,2.79185,32.3454983,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F518f30e6-5a7a-465a-88a8-5f25f4a3c8e7%2F1653317641933.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.8708139,32.2530777,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fefab8438-b747-4168-8a36-fd62e3245579%2FIMG-20220519-WA0011-12_52_6.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,protected_spring,2.839635,32.348179,
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2Fb2b11353-6e29-421c-8d6d-973b538b8a55%2F1652963140354.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,deep_borehole,2.7921479,32.3435976,
water_point,aswa,gulu,institution,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F491262f9-c69f-4c26-aa0f-40c79702e113%2F1652964135677.jpg,youthmappers_gulu,functional_in_use,yes,surfacewater,no,rainwater_harvest_tank,2.8143705,32.4100639,12/3/2018
water_point,aswa,gulu,private_ownership,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F5c910200-e058-428f-8ea7-02324f341cef%2F1652873220628.jpg,youthmappers_gulu,functional_in_use,yes,groundwater,yes,tap,2.8236432,32.3169943,5/9/2019
water_point,aswa,gulu,community,No,https://kc.humanitarianresponse.info/media/original?media_file=wava_stella%2Fattachments%2Fb5a9b6358d8141adabcb9d5c4f0dd560%2F38a0b6bc-cf7d-4f2c-97f3-9b810a14c0e9%2F1653303387213.jpg,youthmappers_gulu,non_functional,yes,groundwater,yes,deep_borehole,2.8632183,32.2806817,
